HYBAS_ID,FEOW_ID,WSI_n,FBCI_n,CCI_n,SARI_n,Fish_richness_n,Priority_n,protection_score,Prot_rank_feow,restoration_score,Rest_rank_feow,SAR_score,SAR_rank_feow,AIS_score,AIS_rank_feow
8060008980,101,0.01368128154643143,0,57.57368068905068,5,19.327731092436977,56.600053856814995,93.25880789058755,4,35.07212702754396,4,141.42425546448334,1,109.73350670043641,1
8060009140,101,0.0120559225716284,0,56.326078663361045,5,17.647058823529413,52.02243633972709,84.34991459068856,5,29.29438291838425,5,134.25568761423102,2,102.8491727591196,2
8060009130,101,0.00445266625626361,0,29.050011187563843,5,17.647058823529413,56.113577881860174,105.01457032706818,2,61.3241754893435,3,112.25780938836841,3,93.29178738156136,3
8060009250,101,0.00732424096516361,0,15.51404602365439,5,26.050420168067227,50.40902250677733,110.39595008352899,1,76.61546650151048,1,91.35055071644187,5,89.22657380203091,4
8060009240,101,0.00259573282152831,0,19.96153359483011,5,17.647058823529413,52.02243633972709,102.54164731470412,3,65.63494750592075,2,97.8769987865983,4,84.65384430687322,5
8060252130,102,0.1155571314726225,0,12.423598854717122,0,21.008403361344534,60.55413987682867,118.5715229285423,4,79.52422492100153,8,90.8885874930543,5,87.93382196462295,1
8060287740,102,0.47225879547178623,0,5.435160132415409,0,21.84873949579832,61.6247135253897,124.38611998370308,2,89.5061996090451,3,85.8176230267354,8,86.84279296349932,2
8060298170,102,0.4739197610576501,0,3.848217784244469,0,21.84873949579832,62.205554608532054,126.17445754448546,1,91.77500024217343,2,84.98415040919157,9,86.63245515537832,3
8060287840,102,0.1344190712021019,0,4.447853844295614,0,21.008403361344534,60.29713226713056,122.09959513714392,3,87.247940544074,4,82.60874996150457,13,83.71497303350363,4
8060202510,102,0.28906996910397986,0,18.560976040041066,5,16.80672268907563,51.51429058469231,101.24330902838709,14,66.32851109006708,19,96.24774716478417,2,83.00044401133016,5
8060274780,102,8.637889995834573,0,3.309759440759448,0,16.80672268907563,51.15875090305456,94.28511114870433,22,95.07821936884034,1,82.36876064053443,14,81.54142321626351,6
8060221500,102,0.7536043917109075,0,21.74973342232412,5,15.966386554621849,48.59845505575975,93.34146966789572,23,60.07515020192027,29,96.3610524167357,1,81.47975058159717,7
8060231240,102,0.38504253152425144,0,10.961479407236071,5,17.647058823529413,52.30167298466634,107.13830349220022,9,75.93023594343066,12,89.80976714906434,6,80.96086505079522,8
8060274770,102,0.4953387608577396,0,3.7370796172880865,0,19.327731092436977,58.49764191147225,117.32607189876228,5,85.09352653311055,5,80.11096646093895,20,80.37752512957414,9
8060219290,102,0.5041609585159619,0,20.132716056834504,5,15.966386554621849,48.59845505575975,94.39942178383548,21,61.059857469311076,26,94.3710966724366,3,80.32698738697698,10
8060194110,102,0.213805695204536,0,16.73008563337252,5,15.966386554621849,49.165472918616786,97.3639036284061,17,64.3879919025184,22,91.2674753352143,4,78.79197349823885,11
8060259520,102,0.424192843175246,0,4.562234110237002,5,17.647058823529413,52.30167298466634,110.29877582904876,6,82.42872272810318,6,83.46905477702545,11,77.81527337538868,12
8060259590,102,0.11313564703449,0,6.905809797242197,5,18.48739495798319,50.46361105228088,107.12488710925287,10,77.99258376499333,9,82.97109034470935,12,77.56004834031286,13
8060280670,102,0.4438225570211783,0,7.284586450081186,0,18.48739495798319,53.48722877040938,106.16731986153943,11,74.72961398148755,13,77.10334242659869,25,76.22943224705968,14
8060153970,102,0.01002151128509102,0,7.661278085665378,5,18.48739495798319,48.01512482630727,102.6494907323733,13,74.11916586882532,14,80.40667498331366,19,75.34698941962068,15
8060194180,102,0.14618493654895043,0,9.935143948932492,5,15.966386554621849,48.59845505575975,99.85618385975349,16,70.35000198664555,17,83.63832106939702,10,74.73416202669142,16
8060298100,102,0.22144760578932005,0,4.736908681049156,0,18.48739495798319,53.48722877040938,107.6635336972873,7,76.7135971066993,11,74.22319587802001,30,74.64869580541372,17
8060251940,102,0.06715827202404114,0,3.480989860296518,5,16.80672268907563,50.70969941473947,107.6248067960467,8,79.90728722312136,7,79.79570531595745,21,74.34960152702821,18
8060202520,102,0.44344876929189597,0,7.926567679720549,5,15.966386554621849,48.59845505575975,100.56320816161652,15,73.11210750629891,15,82.0741785960237,15,74.14012488297503,19
8060224890,102,0.5888977471499163,0,13.855519699072,0,15.966386554621849,49.19597704415025,92.85342933247804,26,60.99896071960127,27,78.34288991602718,23,72.90285563328875,20
8060146840,102,0.00235438563204011,0,3.764165051362866,5,17.647058823529413,47.82739279017476,103.44329339800976,12,76.93748678784854,10,76.25537471896993,28,72.3597834046244,21
8060234860,102,0.12024556199773848,0,12.615831677578647,0,15.966386554621849,49.59145405988977,94.62043067345289,20,61.512059797870094,24,76.91385228194767,26,72.03170621080913,22
8060221510,102,0.04579636257732614,0,20.68250523936651,5,14.285714285714286,42.17084526861487,81.87460947514958,32,50.168616980373535,35,85.92514823585319,7,71.86101529883632,23
8060219130,102,0.24773322986950597,0,7.647420179137374,5,15.126050420168069,45.97988522075117,95.5655788529584,18,68.99980459677006,18,78.11679467648312,24,70.27154000700466,24
8060231190,102,0.7186272490575673,0,15.623947705047405,5,14.285714285714286,42.17084526861487,83.73105735582888,31,56.93272257577046,32,81.8725280268947,16,70.26030404469249,25
8060129130,102,0.01706273192374043,0,9.769911105163413,5,15.126050420168069,45.16165691232456,93.331200139458,24,65.33799108743806,20,78.83650295239362,22,70.19621099926773,26
8060239840,102,0.13362865422727097,0,24.64707400336838,0,14.285714285714286,43.30549084228271,76.12616183391195,37,40.50044603192625,49,80.83779744927509,17,70.0991617656057,27
8060130480,102,0.03322252736482082,0,10.380169032791962,0,16.80672268907563,46.78837271598225,91.8564791965904,27,61.09720373538153,25,70.9238970873475,32,68.83103001578087,28
8060222000,102,0.28596284245828096,0,18.568043237503968,0,14.285714285714286,44.4343428603898,80.95007227413663,33,48.28262027280351,37,76.4460446228179,27,68.39873336643876,29
8060234870,102,0.022137356243082,0,27.95459220879116,0,13.445378151260504,40.75900034427089,69.37463925717816,43,33.099068634750395,52,80.68619486653492,18,68.21222615492309,30
8060214100,102,0.11432007890499174,0,3.963348388857032,5,15.126050420168069,44.76769513419322,95.4613186421251,19,70.9314677948615,16,72.66598321849737,31,67.03319180338718,31
8060251780,102,0.04957679465163545,0,9.02106253994664,5,14.285714285714286,42.50776280737875,88.27958723037527,28,62.232713097407846,23,74.70496814742535,29,66.37242882627336,32
8060119620,102,0.02571092318055957,0,10.230239323249242,0,15.966386554621849,44.53207568611853,87.22757497828991,29,57.755409732464706,31,67.84550439038388,35,65.64906530313455,33
8060280610,102,0.03485471628079736,0,5.062858147919109,0,15.126050420168069,47.07683749973832,93.32773843670768,25,65.07452200817482,21,65.98199102758673,37,64.78241965660641,34
8060222130,102,0.01213004912984369,0,17.369653911119517,0,13.445378151260504,40.75900034427089,74.67711571312722,39,43.65863957253034,47,70.08629482445792,33,62.90594601663234,35
8060240040,102,1.77169815475449e-4,0,16.550446982370765,0,13.445378151260504,40.75900034427089,75.09867205681596,38,44.44754734208686,45,69.24921736138998,34,62.4798464970956,36
8060119700,102,0.00580894671045424,0,8.860930801344338,0,15.966386554621849,40.011364282061486,80.1761155056194,34,53.80010575346799,34,60.60148058316176,39,60.41623310951246,37
8060212940,102,0.5127076537124557,0,6.266283740456436,5,13.445378151260504,37.664071822262635,80.04336992238247,35,59.670165821769174,30,66.38005798322273,36,59.95017480475724,38
8060252250,102,0.03898040841777647,0,4.5888099726243,0,14.285714285714286,43.16911945754494,86.01597480368795,30,60.159687816292504,28,60.46170797494807,40,59.80303522082667,39
8060129020,102,0.19960329313867117,0,7.3151160628258,0,14.285714285714286,39.75983483910071,78.64301658872827,36,53.863043340260596,33,59.02019449249773,44,57.9785777644057,40
